id,priority,level,file,index,word,wordType,article,articleStatus,plural,pluralStatus,flags,reviewerPrompt,meaningVi,meaningDe,exampleSentence1,reviewerVerdict,reviewerNotes
"content/b2/vocabulary/15-emotionale-intelligenz.json#words[9]","P2","B2","content/b2/vocabulary/15-emotionale-intelligenz.json","9","Umgang","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","cách đối phó, cách ứng xử","Das soziale Verhalten oder die Interaktion mit anderen Personen.","Der konstruktive Umgang mit Kritik ist ein Zeichen emotionaler Reife.","",""
"content/b2/vocabulary/16-kuenstliche-intelligenz.json#words[0]","P2","B2","content/b2/vocabulary/16-kuenstliche-intelligenz.json","0","Künstliche Intelligenz","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","trí tuệ nhân tạo","Computerprogramme, die wie Menschen denken und lernen können.","Künstliche Intelligenz revolutioniert viele Branchen und verändert die Art, wie wir leben und arbeiten.","",""
"content/b2/vocabulary/16-kuenstliche-intelligenz.json#words[10]","P2","B2","content/b2/vocabulary/16-kuenstliche-intelligenz.json","10","Datenschutz","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","bảo vệ dữ liệu","Der Schutz von persönlichen Informationen vor Missbrauch.","Der Datenschutz ist ein Grundrecht und muss bei allen digitalen Anwendungen gewährleistet sein.","",""
"content/b2/vocabulary/16-kuenstliche-intelligenz.json#words[11]","P2","B2","content/b2/vocabulary/16-kuenstliche-intelligenz.json","11","Ethik","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","đạo đức học, đạo đức","Die Lehre davon, was moralisch richtig oder falsch ist.","Die Ethik der Künstlichen Intelligenz befasst sich mit moralischen Fragen bezüglich ihrer Entwicklung und Anwendung.","",""
"content/b2/vocabulary/16-kuenstliche-intelligenz.json#words[6]","P2","B2","content/b2/vocabulary/16-kuenstliche-intelligenz.json","6","Cybersicherheit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","an ninh mạng","Der Schutz von Computern und Netzwerken vor Angriffen.","Angesichts zunehmender Cyberangriffe ist die Cybersicherheit für Unternehmen von größter Bedeutung.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[11]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","11","Vielfalt","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","sự đa dạng","Das Vorhandensein von vielen verschiedenen Arten oder Menschen.","Die Vielfalt der Kulturen und Meinungen bereichert eine Gesellschaft.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[12]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","12","Schutz","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","sự bảo vệ","Maßnahmen, die jemanden vor Gefahr oder Schaden bewahren.","Der Schutz der Menschenrechte ist eine globale Verantwortung.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[14]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","14","Solidarität","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tình đoàn kết","Das Gefühl der Zusammengehörigkeit und gegenseitigen Unterstützung.","Die Solidarität mit Schwächeren ist ein Zeichen menschlicher Reife.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[16]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","16","Aktivismus","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","chủ nghĩa hoạt động, sự hoạt động tích cực","Das aktive Handeln, um eine politische oder soziale Veränderung zu erreichen.","Der Aktivismus junger Leute hat oft große politische Veränderungen bewirkt.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[17]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","17","Gewaltenteilung","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","sự phân chia quyền lực","Die Aufteilung der staatlichen Macht auf verschiedene Organe.","Die Gewaltenteilung ist ein zentrales Merkmal moderner Demokratien.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[3]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","3","Gerechtigkeit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","công lý, sự công bằng","Die Eigenschaft, fair und objektiv zu handeln.","Der Kampf für soziale Gerechtigkeit ist eine ständige Aufgabe.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[7]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","7","Rechtsstaatlichkeit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","pháp quyền","Das Prinzip, dass alle Menschen und der Staat an Gesetze gebunden sind.","Die Rechtsstaatlichkeit garantiert, dass alle Bürger dem Gesetz unterworfen sind.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[8]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","8","Meinungsfreiheit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tự do ngôn luận","Das Recht, seine persönlichen Ansichten ohne Angst vor staatlicher Strafe öffentlich zu machen.","Die Meinungsfreiheit ermöglicht den offenen Austausch von Ideen und Kritik.","",""
"content/b2/vocabulary/17-menschenrechte-demokratie.json#words[9]","P2","B2","content/b2/vocabulary/17-menschenrechte-demokratie.json","9","Wahlbeteiligung","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tỷ lệ cử tri đi bỏ phiếu","Der Prozentsatz der Menschen, die bei einer Wahl abstimmen.","Eine hohe Wahlbeteiligung stärkt die Legitimität demokratischer Entscheidungen.","",""
"content/b2/vocabulary/18-finanzsystem-boerse.json#words[14]","P2","B2","content/b2/vocabulary/18-finanzsystem-boerse.json","14","Eigenkapital","NOMEN","NEUTRUM","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","vốn chủ sở hữu","Das Geld, das einem Unternehmen selbst gehört und nicht geliehen ist.","Ein hohes Eigenkapital stärkt die Bonität eines Unternehmens und erleichtert die Kreditaufnahme.","",""
"content/b2/vocabulary/18-finanzsystem-boerse.json#words[15]","P2","B2","content/b2/vocabulary/18-finanzsystem-boerse.json","15","Liquidität","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","thanh khoản","Die Fähigkeit, sofort fällige Zahlungen leisten zu können.","Die Liquidität eines Unternehmens ist entscheidend für seine Zahlungsfähigkeit.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[0]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","0","Nachhaltigkeit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","sự bền vững","die Fähigkeit, Ressourcen zu schützen, damit sie für die Zukunft vorhanden bleiben","Die Nachhaltigkeit ist ein zentrales Thema bei der Entwicklung neuer Mobilitätskonzepte für die Zukunft.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[12]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","12","Shared Mobility","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","di chuyển chia sẻ","das gemeinsame Nutzen von Fahrzeugen, wie bei Carsharing","Die Shared Mobility, wie Car- oder Ridesharing, kann dazu beitragen, die Anzahl privater Fahrzeuge in Städten zu reduzieren.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[14]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","14","Pendeln","NOMEN","NEUTRUM","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","việc đi lại (giữa nhà và nơi làm việc)","das regelmäßige Hin- und Herfahren zwischen Wohnung und Arbeitsplatz","Das tägliche Pendeln zur Arbeit belastet viele Menschen und trägt zur Umweltverschmutzung bei.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[15]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","15","Stauvermeidung","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tránh tắc nghẽn giao thông","Maßnahmen, die verhindern, dass Fahrzeuge im Straßenverkehr stehen bleiben","Intelligente Verkehrsleitsysteme sind entscheidend für eine effektive Stauvermeidung in urbanen Gebieten.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[17]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","17","Urbanisierung","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","đô thị hóa","der Prozess, bei dem mehr Menschen in Städte ziehen","Die fortschreitende Urbanisierung stellt die Mobilitätssysteme in Städten vor enorme Herausforderungen.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[6]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","6","öffentlicher Nahverkehr","NOMEN","MASKULIN","","","not_applicable_or_needs_review","example_lexeme_presence_needs_review;plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable. Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","giao thông công cộng (đô thị)","das System aus Bussen, Bahnen und anderen Verkehrsmitteln, das für alle Menschen in einer Stadt oder Region zugänglich ist","Um die Umwelt zu entlasten, sollte der öffentliche Nahverkehr in Städten attraktiver und zugänglicher gestaltet werden.","",""
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[7]","P2","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","7","emissionsfreie Mobilität","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","di chuyển không phát thải","Bewegung ohne Ausstoß von Schadstoffen","Die Förderung der emissionsfreien Mobilität ist ein wesentlicher Schritt zur Erreichung der Klimaziele.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[12]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","12","Populismus","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","chủ nghĩa dân túy","Eine politische Strategie, die einfache Lösungen für schwierige Probleme verspricht.","Populismus verspricht einfache Lösungen für komplexe Probleme und spaltet oft die Gesellschaft.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[13]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","13","Meinungsfreiheit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tự do ngôn luận","Das Recht, seine Meinung frei zu sagen oder zu schreiben.","Die Meinungsfreiheit ist ein grundlegendes Menschenrecht, das in vielen Verfassungen verankert ist.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[14]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","14","Korruption","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tham nhũng","Wenn Personen in Machtpositionen ihre Stellung für persönliche Vorteile nutzen.","Korruption untergräbt das Vertrauen der Bürger in politische Institutionen.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[15]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","15","Föderalismus","NOMEN","MASKULIN","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","chủ nghĩa liên bang","Ein System, bei dem die Macht zwischen einem Gesamtstaat und seinen Teilstaaten aufgeteilt ist.","Der Föderalismus ermöglicht eine dezentrale Machtverteilung und berücksichtigt regionale Besonderheiten.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[17]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","17","Souveränität","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","chủ quyền","Die Unabhängigkeit eines Staates, seine eigenen Entscheidungen zu treffen.","Die Souveränität eines Staates bedeutet seine Unabhängigkeit von äußerer Einflussnahme.","",""
"content/b2/vocabulary/21-politische-systeme.json#words[7]","P2","B2","content/b2/vocabulary/21-politische-systeme.json","7","Gewaltenteilung","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","sự phân chia quyền lực","Die Aufteilung der Macht auf verschiedene Institutionen wie Parlament und Gerichte.","Die Gewaltenteilung zwischen Legislative, Exekutive und Judikative verhindert Machtmissbrauch.","",""
"content/b2/vocabulary/23-demographischer-wandel.json#words[10]","P2","B2","content/b2/vocabulary/23-demographischer-wandel.json","10","Vereinbarkeit","NOMEN","FEMININ","","","not_applicable_or_needs_review","plural_morphology_pending","Confirm plural form or mark the noun as normally singular-only/uncountable.","tính tương thích, khả năng dung hòa (ví dụ: công việc và gia đình)","Die Möglichkeit, zwei verschiedene Bereiche, wie Beruf und Familie, gut zu kombinieren.","Die Vereinbarkeit von Familie und Beruf ist eine zentrale Herausforderung in modernen Gesellschaften.","",""
